chrom	start	end	section_genes
chrX	135863503	135951352	
chrX	135951352	135955605	RBMX
chrX	135955605	135961357	RBMX
chrX	135961357	135961430	RBMX,SNORD61
chrX	135961430	135962939	RBMX
chrX	135962939	136112306	
chrX	136112306	136113833	GPR101
chrX	136113833	136648285	
chrX	136648285	136648345	ZIC3
chrX	136648345	136654259	ZIC3
chrX	136654259	136659850	ZIC3
chrX	136659850	137696891	
chrX	137696891	137699799	LINC00889
chrX	137699799	137713733	
chrX	137713733	137749871	FGF13
chrX	137749871	137749954	FGF13,MIR504
chrX	137749954	137793827	FGF13
chrX	137793827	137794268	FGF13
chrX	137794268	137798763	FGF13,FGF13-AS1
chrX	137798763	137821515	FGF13
chrX	137821515	137949717	FGF13
chrX	137949717	138287185	FGF13
chrX	138287185	138528977	
chrX	138528977	138531132	SRD5A1P1
chrX	138531132	138612894	
chrX	138612894	138645617	F9
chrX	138645617	138663929	
chrX	138663929	138725000	MCF2
chrX	138725000	138790381	MCF2
chrX	138790381	138808504	
chrX	138808504	138914447	ATP11C
chrX	138914447	139006306	ATP11C
chrX	139006306	139006390	MIR505,ATP11C
chrX	139006390	139015176	ATP11C
chrX	139015176	139037883	
chrX	139037883	139047677	CXorf66
chrX	139047677	139099426	
chrX	139099426	139100196	LOC728660
chrX	139100196	139173825	
chrX	139173825	139175070	LOC389895
chrX	139175070	139585151	
chrX	139585151	139587225	SOX3
chrX	139587225	139791923	
chrX	139791923	139794487	LINC00632
chrX	139794487	139796996	LINC00632
chrX	139796996	139854841	LINC00632
chrX	139854841	139865424	
chrX	139865424	139866723	CDR1
chrX	139866723	140008336	
chrX	140008336	140008384	MIR320D2
chrX	140008384	140084755	
chrX	140084755	140085871	SPANXB1
chrX	140085871	140096760	
chrX	140096760	140097876	SPANXB1
chrX	140097876	140212214	
chrX	140212214	140212321	RNU6-2
chrX	140212321	140269930	
chrX	140269930	140271399	LDOC1
chrX	140271399	140590842	
chrX	140590842	140671795	SPANXA2-OT1
chrX	140671795	140672860	SPANXA2-OT1,SPANXA1,SPANXA2
chrX	140672860	140677834	SPANXA2-OT1
chrX	140677834	140678899	SPANXA2-OT1,SPANXA1,SPANXA2
chrX	140678899	140713993	SPANXA2-OT1
chrX	140713993	140714861	SPANXA2-OT1,LOC645188
chrX	140714861	140738069	SPANXA2-OT1
chrX	140738069	140785557	
chrX	140785557	140785567	SPANXD
chrX	140785567	140786655	SPANXC,SPANXD
chrX	140786655	140786896	SPANXD
chrX	140786896	140926101	
chrX	140926101	140982451	MAGEC3
chrX	140982451	140985618	MAGEC3
chrX	140985618	140991641	
chrX	140991641	140997187	MAGEC1
chrX	140997187	141290127	
chrX	141290127	141293076	MAGEC2
chrX	141293076	142113703	
chrX	142113703	142122066	SPANXN4
chrX	142122066	142596563	
chrX	142596563	142605303	SPANXN3
chrX	142605303	142710594	
chrX	142710594	142722319	SLITRK4
chrX	142722319	142723019	SLITRK4
chrX	142723019	142723926	SLITRK4
chrX	142723926	142795134	
chrX	142795134	142803762	SPANXN2
chrX	142803762	142967172	
chrX	142967172	142968357	UBE2NL
chrX	142968357	144329106	
chrX	144329106	144337728	SPANXN1
chrX	144337728	144899346	
chrX	144899346	144902865	SLITRK2
chrX	144902865	144907360	SLITRK2
chrX	144907360	145074267	
chrX	145074267	145074344	MIR892C
chrX	145074344	145075792	
chrX	145075792	145075869	MIR890
chrX	145075869	145076301	
chrX	145076301	145076378	MIR888
chrX	145076378	145078186	
chrX	145078186	145078261	MIR892A
chrX	145078261	145078715	
chrX	145078715	145078792	MIR892B
chrX	145078792	145082570	
chrX	145082570	145082649	MIR891B
chrX	145082649	145109311	
chrX	145109311	145109390	MIR891A
chrX	145109390	145891301	
chrX	145891301	145891929	CXorf51A,CXorf51B
chrX	145891929	145895621	
chrX	145895621	145896249	CXorf51A,CXorf51B
chrX	145896249	146271221	
chrX	146271221	146271305	MIR513C
chrX	146271305	146280561	
chrX	146280561	146280645	MIR513B
chrX	146280645	146294980	
chrX	146294980	146295109	MIR513A1
chrX	146295109	146307343	
chrX	146307343	146307470	MIR513A2
chrX	146307470	146312237	
chrX	146312237	146312361	MIR506
chrX	146312361	146312501	
chrX	146312501	146312595	MIR507
chrX	146312595	146318430	
chrX	146318430	146318545	MIR508
chrX	146318545	146331668	
chrX	146331668	146331748	MIR514B
chrX	146331748	146340277	
chrX	146340277	146340282	MIR509-1,MIR509-2
chrX	146340282	146340358	MIR509-1,MIR509-2,MIR509-3
chrX	146340358	146340368	MIR509-1,MIR509-2
chrX	146340368	146341169	
chrX	146341169	146341244	MIR509-3
chrX	146341244	146342049	
chrX	146342049	146342052	MIR509-1
chrX	146342052	146342057	MIR509-1,MIR509-2
chrX	146342057	146342133	MIR509-1,MIR509-2,MIR509-3
chrX	146342133	146342143	MIR509-1,MIR509-2
chrX	146342143	146353852	
chrX	146353852	146353926	MIR510
chrX	146353926	146360764	
chrX	146360764	146360862	MIR514A1
chrX	146360862	146363460	
chrX	146363460	146363548	MIR514A3,MIR514A2
chrX	146363548	146366158	
chrX	146366158	146366246	MIR514A3,MIR514A2
chrX	146366246	146990948	
chrX	146990948	146993335	FMR1-AS1
chrX	146993335	146993468	
chrX	146993468	147032647	FMR1
chrX	147032647	147062848	
chrX	147062848	147108187	FMR1NB
chrX	147108187	147582138	
chrX	147582138	147800614	AFF2
chrX	147800614	148082193	AFF2
chrX	148082193	148558520	
chrX	148558520	148568661	IDS
chrX	148568661	148586884	IDS
chrX	148586884	148609131	
chrX	148609131	148621312	LINC00893
chrX	148621312	148622174	
chrX	148622174	148622518	CXorf40A
chrX	148622518	148626065	CXorf40A
chrX	148626065	148629754	CXorf40A
chrX	148629754	148629876	CXorf40A,HSFX3
chrX	148629876	148629936	CXorf40A,HSFX3
chrX	148629936	148631397	CXorf40A,HSFX4,HSFX3
chrX	148631397	148631456	CXorf40A,HSFX4
chrX	148631456	148636882	CXorf40A
chrX	148636882	148663308	
chrX	148663308	148669109	MAGEA9,MAGEA9B
chrX	148669109	148669116	MAGEA9B
chrX	148669116	148674171	
chrX	148674171	148674182	HSFX2
chrX	148674182	148676970	HSFX2,HSFX1
chrX	148676970	148676974	HSFX1
chrX	148676974	148678215	
chrX	148678215	148685374	TMEM185A
chrX	148685374	148713568	TMEM185A
chrX	148713568	148769902	
chrX	148769902	148793737	MAGEA11
chrX	148793737	148798928	MAGEA11
chrX	148798928	148855725	
chrX	148855725	148855729	HSFX1
chrX	148855729	148858517	HSFX2,HSFX1
chrX	148858517	148858528	HSFX2
chrX	148858528	148863592	
chrX	148863592	148863599	MAGEA9B
chrX	148863599	148869399	MAGEA9,MAGEA9B
chrX	148869399	148958632	
chrX	148958632	149007562	LINC00850
chrX	149007562	149008599	LINC00850,MAGEA8-AS1
chrX	149008599	149009940	MAGEA8-AS1
chrX	149009940	149014609	MAGEA8,MAGEA8-AS1
chrX	149014609	149025779	MAGEA8-AS1
chrX	149025779	149092376	
chrX	149092376	149097803	CXorf40A
chrX	149097803	149099323	CXorf40A,HSFX4
chrX	149099323	149100414	CXorf40A
chrX	149100414	149103202	CXorf40A,CXorf40B
chrX	149103202	149106716	CXorf40B
chrX	149106716	149106765	
chrX	149106765	149185018	LINC00894
chrX	149185018	149396238	
chrX	149396238	149396318	MIR2114
chrX	149396318	149531544	
chrX	149531544	149613719	MAMLD1
chrX	149613719	149682448	MAMLD1
chrX	149682448	149737046	
chrX	149737046	149841616	MTM1
chrX	149841616	149861434	
chrX	149861434	149861836	MTMR1
chrX	149861836	149880226	MTMR1
chrX	149880226	149904172	MTMR1
chrX	149904172	149933568	MTMR1
chrX	149933568	149933576	MTMR1
chrX	149933576	149934808	
chrX	149934808	150067289	CD99L2
chrX	150067289	150148980	
chrX	150148980	150151747	HMGB3
chrX	150151747	150151857	HMGB3
chrX	150151857	150159248	HMGB3
chrX	150159248	150336693	
chrX	150336693	150336798	MIR4330
chrX	150336798	150343669	
chrX	150343669	150345055	GPR50-AS1
chrX	150345055	150346308	GPR50-AS1,GPR50
chrX	150346308	150349937	GPR50
chrX	150349937	150565656	
chrX	150565656	150577836	VMA21
chrX	150577836	150684022	
chrX	150684022	150684734	LOC105377213
chrX	150684734	150732006	
chrX	150732006	150845211	PASD1
chrX	150845211	150863729	
chrX	150863729	150866778	PRRG3
chrX	150866778	150870063	PRRG3
chrX	150870063	150884507	
chrX	150884507	150891664	FATE1
chrX	150891664	150903217	
chrX	150903217	150914036	CNGA2
chrX	150914036	151072902	
chrX	151072902	151079555	LOC105373368
chrX	151079555	151081360	
chrX	151081360	151084708	MAGEA4
chrX	151084708	151085396	MAGEA4
chrX	151085396	151086759	MAGEA4
chrX	151086759	151093642	MAGEA4
chrX	151093642	151121595	
chrX	151121595	151127049	GABRE
chrX	151127049	151127130	MIR224,GABRE
chrX	151127130	151128099	GABRE
chrX	151128099	151128184	MIR452,GABRE
chrX	151128184	151143151	GABRE
chrX	151143151	151282520	
chrX	151282520	151286411	MAGEA5,MAGEA10-MAGEA5
chrX	151286411	151301782	MAGEA10-MAGEA5
chrX	151301782	151307050	MAGEA10,MAGEA10-MAGEA5
chrX	151307050	151335633	
chrX	151335633	151560690	GABRA3
chrX	151560690	151560771	GABRA3,MIR105-1
chrX	151560771	151561892	GABRA3
chrX	151561892	151562001	GABRA3,MIR767
chrX	151562001	151562883	GABRA3
chrX	151562883	151562964	GABRA3,MIR105-2
chrX	151562964	151619831	GABRA3
chrX	151619831	151806636	
chrX	151806636	151821825	GABRQ
chrX	151821825	151867231	
chrX	151867231	151870825	MAGEA6
chrX	151870825	151876742	
chrX	151876742	151877747	CSAG3
chrX	151877747	151883038	CSAG3
chrX	151883038	151883074	
chrX	151883074	151887096	MAGEA2,MAGEA2B
chrX	151887096	151895977	
chrX	151895977	151899292	CSAG4
chrX	151899292	151903101	MAGEA12,CSAG4
chrX	151903101	151903136	MAGEA12,CSAG4
chrX	151903136	151903184	MAGEA12
chrX	151903184	151903226	
chrX	151903226	151909518	CSAG1
chrX	151909518	151918386	
chrX	151918386	151922408	MAGEA2,MAGEA2B
chrX	151922408	151922444	
chrX	151922444	151927733	CSAG3
chrX	151927733	151928738	CSAG3
chrX	151928738	151934651	
chrX	151934651	151938240	MAGEA3
chrX	151938240	151995870	
chrX	151995870	151999301	CETN2
chrX	151999301	151999510	
chrX	151999510	152037907	NSDHL
chrX	152037907	152082985	
chrX	152082985	152086408	ZNF185
chrX	152086408	152110214	ZNF185
chrX	152110214	152142025	ZNF185
chrX	152142025	152157367	
chrX	152157367	152160761	PNMA5
chrX	152160761	152162671	PNMA5
chrX	152162671	152224765	
chrX	152224765	152228827	PNMA3
chrX	152228827	152240796	
chrX	152240796	152243402	PNMA6A
chrX	152243402	152338258	
chrX	152338258	152340864	PNMA6A
chrX	152340864	152481521	
chrX	152481521	152486116	MAGEA1
chrX	152486116	152583146	
chrX	152583146	152587238	PNMA6F
chrX	152587238	152599612	
chrX	152599612	152617486	ZNF275
chrX	152617486	152618384	LOC105373378,ZNF275
chrX	152618384	152625567	LOC105373378
chrX	152625567	152661096	
chrX	152661096	152666154	PNMA6E
chrX	152666154	152666878	PNMA6E
chrX	152666878	152683780	
chrX	152683780	152687086	ZFP92
chrX	152687086	152710177	
chrX	152710177	152711945	TREX2
chrX	152711945	152713122	
chrX	152713122	152736089	HAUS7
chrX	152736089	152760346	HAUS7
chrX	152760346	152760983	HAUS7,BGN
chrX	152760983	152775012	BGN
chrX	152775012	152801579	
chrX	152801579	152848387	ATP2B3
chrX	152848387	152853382	
chrX	152853382	152864632	CCNQ
chrX	152864632	152864794	
chrX	152864794	152865348	LOC105373383
chrX	152865348	152907896	
chrX	152907896	152912656	DUSP9
chrX	152912656	152916781	DUSP9
chrX	152916781	152935187	
chrX	152935187	152938743	PNCK
chrX	152938743	152939816	PNCK
chrX	152939816	152953751	
chrX	152953751	152954965	SLC6A8
chrX	152954965	152962048	SLC6A8
chrX	152962048	152965946	
chrX	152965946	152989556	BCAP31
chrX	152989556	152989582	BCAP31
chrX	152989582	152989838	BCAP31
chrX	152989838	152990201	BCAP31
chrX	152990201	152990322	
chrX	152990322	153010216	ABCD1
chrX	153010216	153029650	
chrX	153029650	153044801	PLXNB3
chrX	153044801	153046455	
chrX	153046455	153051187	SRPK3
chrX	153051187	153051220	
chrX	153051220	153059629	IDH3G
chrX	153059629	153059903	SSR4,IDH3G
chrX	153059903	153059978	SSR4,IDH3G
chrX	153059978	153060018	SSR4
chrX	153060018	153063967	SSR4
chrX	153063967	153067620	
chrX	153067620	153095351	PDZD4
chrX	153095351	153096022	PDZD4
chrX	153096022	153126968	
chrX	153126968	153141399	L1CAM
chrX	153141399	153141500	L1CAM
chrX	153141500	153146126	L1CAM
chrX	153146126	153151628	LCA10,L1CAM
chrX	153151628	153154427	LCA10
chrX	153154427	153167984	
chrX	153167984	153170528	AVPR2
chrX	153170528	153172620	AVPR2
chrX	153172620	153172829	
chrX	153172829	153191714	ARHGAP4
chrX	153191714	153195279	
chrX	153195279	153200607	NAA10
chrX	153200607	153200721	
chrX	153200721	153210232	RENBP
chrX	153210232	153213007	
chrX	153213007	153234215	HCFC1
chrX	153234215	153235542	HCFC1-AS1,HCFC1
chrX	153235542	153236819	HCFC1
chrX	153236819	153237990	
chrX	153237990	153246547	TMEM187
chrX	153246547	153246548	TMEM187,MIR3202-1
chrX	153246548	153246627	MIR3202-2,TMEM187,MIR3202-1
chrX	153246627	153246628	TMEM187,MIR3202-1
chrX	153246628	153248646	TMEM187
chrX	153248646	153275956	
chrX	153275956	153285342	IRAK1
chrX	153285342	153285370	
chrX	153285370	153285440	MIR718
chrX	153285440	153287263	
chrX	153287263	153295685	MECP2
chrX	153295685	153363188	MECP2
chrX	153363188	153409697	
chrX	153409697	153424507	OPN1LW
chrX	153424507	153448084	
chrX	153448084	153448106	OPN1MW,OPN1MW2
chrX	153448106	153461637	OPN1MW,OPN1MW3,OPN1MW2
chrX	153461637	153462352	OPN1MW
chrX	153462352	153485202	
chrX	153485202	153485224	OPN1MW,OPN1MW2
chrX	153485224	153498755	OPN1MW,OPN1MW3,OPN1MW2
chrX	153498755	153498929	OPN1MW
chrX	153498929	153499470	TEX28,OPN1MW
chrX	153499470	153523454	TEX28
chrX	153523454	153523564	TEX28
chrX	153523564	153524026	
chrX	153524026	153533408	TKTL1
chrX	153533408	153558713	TKTL1
chrX	153558713	153576899	
chrX	153576899	153603006	FLNA
chrX	153603006	153607596	
chrX	153607596	153609883	EMD
chrX	153609883	153626405	
chrX	153626405	153626712	RPL10
chrX	153626712	153626837	RPL10
chrX	153626837	153628621	RPL10
chrX	153628621	153628756	SNORA70,RPL10
chrX	153628756	153629576	RPL10
chrX	153629576	153630680	RPL10,DNASE1L1
chrX	153630680	153637614	DNASE1L1
chrX	153637614	153639853	DNASE1L1
chrX	153639853	153640428	DNASE1L1,TAZ
chrX	153640428	153650063	TAZ
chrX	153650063	153652722	
chrX	153652722	153656825	CH17-340M24.3
chrX	153656825	153656977	
chrX	153656977	153664863	ATP6AP1
chrX	153664863	153665258	
chrX	153665258	153671814	GDI1
chrX	153671814	153672472	
chrX	153672472	153678667	FAM50A
chrX	153678667	153678734	MIR6858,FAM50A
chrX	153678734	153679002	FAM50A
chrX	153679002	153686620	
chrX	153686620	153701989	PLXNA3
chrX	153701989	153706107	
chrX	153706107	153707596	LAGE3
chrX	153707596	153712055	
chrX	153712055	153715009	UBL4A
chrX	153715009	153715644	
chrX	153715644	153719029	SLC10A3
chrX	153719029	153734489	
chrX	153734489	153744566	FAM3A
chrX	153744566	153759604	
chrX	153759604	153759605	G6PD
chrX	153759605	153770454	G6PD
chrX	153770454	153775233	G6PD,IKBKG
chrX	153775233	153775561	G6PD,IKBKG
chrX	153775561	153775801	G6PD,IKBKG
chrX	153775801	153776061	IKBKG
chrX	153776061	153793261	IKBKG
chrX	153793261	153799478	
chrX	153799478	153800188	FAM223A,FAM223B
chrX	153800188	153813417	
chrX	153813417	153815075	CTAG1B,CTAG1A
chrX	153815075	153845864	
chrX	153845864	153847522	CTAG1A,CTAG1B
chrX	153847522	153860738	
chrX	153860738	153861448	FAM223A,FAM223B
chrX	153861448	153880245	
chrX	153880245	153881853	CTAG2
chrX	153881853	153903526	
chrX	153903526	153979358	GAB3
chrX	153979358	153979858	GAB3
chrX	153979858	153991016	
chrX	153991016	153996802	DKC1
chrX	153996802	153996870	SNORA36A,DKC1
chrX	153996870	153996931	SNORA36A,MIR664B,DKC1
chrX	153996931	153996932	SNORA36A,DKC1
chrX	153996932	154003272	DKC1
chrX	154003272	154003401	SNORA56,DKC1
chrX	154003401	154005964	DKC1
chrX	154005964	154006958	
chrX	154006958	154033802	MPP1
chrX	154033802	154051622	
chrX	154051622	154062937	SMIM9
chrX	154062937	154064063	
chrX	154064063	154113243	F8
chrX	154113243	154113316	H2AFB2,F8
chrX	154113316	154113833	H2AFB2,H2AFB1,H2AFB3,F8
chrX	154113833	154113837	H2AFB2,F8
chrX	154113837	154114577	F8
chrX	154114577	154114634	F8
chrX	154114634	154114649	F8A1,F8
chrX	154114649	154115634	F8A2,F8A1,F8A3,F8
chrX	154115634	154115733	F8A2,F8A3,MIR1184-3,MIR1184-2,MIR1184-1,F8,F8A1
chrX	154115733	154115765	F8A2,F8A1,F8A3,F8
chrX	154115765	154116336	F8A1,F8
chrX	154116336	154250998	F8
chrX	154250998	154255063	
chrX	154255063	154285191	FUNDC2
chrX	154285191	154289899	
chrX	154289899	154292308	CMC4
chrX	154292308	154299547	CMC4,MTCP1
chrX	154299547	154299694	
chrX	154299694	154351349	BRCC3
chrX	154351349	154425283	
chrX	154425283	154444549	VBP1
chrX	154444549	154444700	VBP1
chrX	154444700	154468122	VBP1
chrX	154468122	154487518	
chrX	154487518	154493874	RAB39B
chrX	154493874	154505495	
chrX	154505495	154563990	CLIC2
chrX	154563990	154576449	
chrX	154576449	154603823	LOC101927830,TMLHE-AS1
chrX	154603823	154610354	
chrX	154610354	154610427	H2AFB2
chrX	154610427	154610944	H2AFB1,H2AFB3,H2AFB2
chrX	154610944	154610948	H2AFB2
chrX	154610948	154611748	
chrX	154611748	154611763	F8A1
chrX	154611763	154612748	F8A2,F8A3,F8A1
chrX	154612748	154612847	F8A2,F8A3,MIR1184-3,MIR1184-2,MIR1184-1,F8A1
chrX	154612847	154612879	F8A2,F8A3,F8A1
chrX	154612879	154613450	F8A1
chrX	154613450	154686574	
chrX	154686574	154687145	F8A1
chrX	154687145	154687177	F8A2,F8A3,F8A1
chrX	154687177	154687276	F8A2,F8A3,MIR1184-3,MIR1184-2,MIR1184-1,F8A1
chrX	154687276	154688261	F8A2,F8A3,F8A1
chrX	154688261	154688276	F8A1
chrX	154688276	154689075	
chrX	154689075	154689079	H2AFB2
chrX	154689079	154689596	H2AFB2,H2AFB3,H2AFB1
chrX	154689596	154689669	H2AFB2
chrX	154689669	154696200	
chrX	154696200	154718672	LOC101927830,TMLHE-AS1
chrX	154718672	154722195	TMLHE,LOC101927830,TMLHE-AS1
chrX	154722195	154723771	TMLHE,LOC101927830,TMLHE-AS1
chrX	154723771	154842225	TMLHE
chrX	154842225	154842622	TMLHE,SPRY3
chrX	154842622	154997396	SPRY3
chrX	154997396	155012119	SPRY3
chrX	155012119	155110942	
chrX	155110942	155173433	VAMP7
chrX	155173433	155227245	
chrX	155227245	155240482	IL9R
chrX	155240482	155244228	
chrX	155244228	155246495	WASIR1
chrX	155246495	155255322	
chrX	155255322	155257848	DDX11L16
chr6_ssto_hap7	0	168170	
chr6_ssto_hap7	168170	172220	LINC01623
chr6_ssto_hap7	172220	205230	
chr6_ssto_hap7	205230	206019	HCG14
chr6_ssto_hap7	206019	211701	
chr6_ssto_hap7	211701	232682	TRIM27
chr6_ssto_hap7	232682	252477	
chr6_ssto_hap7	252477	253232	LINC01556
chr6_ssto_hap7	253232	293502	
chr6_ssto_hap7	293502	294601	HCG15
chr6_ssto_hap7	294601	297324	HCG15
chr6_ssto_hap7	297324	303547	
chr6_ssto_hap7	303547	312828	ZNF311
chr6_ssto_hap7	312828	314269	ZNF311
chr6_ssto_hap7	314269	344677	
chr6_ssto_hap7	344677	352867	LOC100129636
chr6_ssto_hap7	352867	353830	OR2W1,LOC100129636
chr6_ssto_hap7	353830	385401	LOC100129636
chr6_ssto_hap7	385401	394868	
chr6_ssto_hap7	394868	395974	OR2B3
chr6_ssto_hap7	395974	409510	
chr6_ssto_hap7	409510	410646	OR2J1
chr6_ssto_hap7	410646	420471	
chr6_ssto_hap7	420471	421546	OR2J3
chr6_ssto_hap7	421546	482199	
chr6_ssto_hap7	482199	483240	OR2J2
chr6_ssto_hap7	483240	532680	
chr6_ssto_hap7	532680	575784	LOC101929006
chr6_ssto_hap7	575784	599157	LOC101929006
chr6_ssto_hap7	599157	615420	
chr6_ssto_hap7	615420	616386	OR14J1
chr6_ssto_hap7	616386	663978	
chr6_ssto_hap7	663978	665026	OR5V1
chr6_ssto_hap7	665026	681845	
chr6_ssto_hap7	681845	683714	OR12D3
chr6_ssto_hap7	683714	704941	
chr6_ssto_hap7	704941	705974	OR12D2
chr6_ssto_hap7	705974	725375	
chr6_ssto_hap7	725375	726707	OR12D1
chr6_ssto_hap7	726707	733812	
chr6_ssto_hap7	733812	736041	OR11A1
chr6_ssto_hap7	736041	748247	
chr6_ssto_hap7	748247	749286	OR10C1
chr6_ssto_hap7	749286	765465	
chr6_ssto_hap7	765465	772633	OR2H1
chr6_ssto_hap7	772633	795005	
chr6_ssto_hap7	795005	796265	MAS1L
chr6_ssto_hap7	796265	837719	
chr6_ssto_hap7	837719	841882	LINC01015
chr6_ssto_hap7	841882	965313	
chr6_ssto_hap7	965313	980702	MOG
chr6_ssto_hap7	980702	980721	
chr6_ssto_hap7	980721	985482	ZFP57
chr6_ssto_hap7	985482	1028896	
chr6_ssto_hap7	1028896	1032057	HLA-F
chr6_ssto_hap7	1032057	1032127	HLA-F
chr6_ssto_hap7	1032127	1032823	HLA-F,HLA-F-AS1
chr6_ssto_hap7	1032823	1054576	HLA-F-AS1
chr6_ssto_hap7	1054576	1056330	
chr6_ssto_hap7	1056330	1056673	IFITM4P
chr6_ssto_hap7	1056673	1096479	
chr6_ssto_hap7	1096479	1097354	HCG4
chr6_ssto_hap7	1097354	1098522	HLA-V,HCG4
chr6_ssto_hap7	1098522	1103140	HLA-V
chr6_ssto_hap7	1103140	1132307	
chr6_ssto_hap7	1132307	1136465	HLA-G
chr6_ssto_hap7	1136465	1138938	
chr6_ssto_hap7	1138938	1140406	ZNRD1ASP
chr6_ssto_hap7	1140406	1176696	
chr6_ssto_hap7	1176696	1178578	HCP5B
chr6_ssto_hap7	1178578	1186706	
chr6_ssto_hap7	1186706	1190195	HLA-H
chr6_ssto_hap7	1190195	1223622	
chr6_ssto_hap7	1223622	1226203	HCG4B
chr6_ssto_hap7	1226203	1239581	
chr6_ssto_hap7	1239581	1243012	HLA-A
chr6_ssto_hap7	1243012	1272215	
chr6_ssto_hap7	1272215	1275499	HCG9
chr6_ssto_hap7	1275499	1298114	
chr6_ssto_hap7	1298114	1303075	ZNRD1ASP
chr6_ssto_hap7	1303075	1307061	HLA-J,ZNRD1ASP
chr6_ssto_hap7	1307061	1309203	ZNRD1ASP
chr6_ssto_hap7	1309203	1352820	ZNRD1ASP
chr6_ssto_hap7	1352820	1356952	ZNRD1ASP
chr6_ssto_hap7	1356952	1359409	ZNRD1ASP
chr6_ssto_hap7	1359409	1359459	
chr6_ssto_hap7	1359459	1363126	ZNRD1
chr6_ssto_hap7	1363126	1365371	
chr6_ssto_hap7	1365371	1368482	PPP1R11
chr6_ssto_hap7	1368482	1368548	PPP1R11,RNF39
chr6_ssto_hap7	1368548	1374066	RNF39
chr6_ssto_hap7	1374066	1374068	RNF39
chr6_ssto_hap7	1374068	1401126	
chr6_ssto_hap7	1401126	1403466	TRIM31
